ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status,status,status,status
RIDE-40625,BIKE-2969,casual,Downtown_Plaza,East_Terminal,2026-01-13 21:18,2026-01-13 20:17,65.0,14.62,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40637,BIKE-902,casual,,University,2025-08-08 21:18,2025-08-08 21:44,24.0,4.71km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40643,BIKE-2844,member,River_Park,University,2025-09-17 21:18,2025-09-17 21:50,37.7,4.69,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40665,BIKE-3158,casual,River_Park,South_Gardens,2026-04-27 21:18,2026-04-27 19:36,94.9,15.58,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40672,BIKE-1493,member,Downtown_Plaza,North_Market,2025-10-23 21:18,2025-10-23 20:48,24.2,14.67,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40686,BIKE-998,tourist,South_Gardens,North_Market,2026-05-12 21:18,2026-05-12 20:45,31.2,11.51,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40713,BIKE-961,vip,South_Gardens,Tech_District,2026-01-03 21:18,2026-01-03 20:04,69.6,8.38km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40718,BiKe-721,tourist,Downtown_Plaza,Tech_District,2026-01-06 21:18,2026-01-06 22:24,75.5,13.81,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40737,BIKE-Q3,member,Tech_District,University,2025-07-18 21:18,2025-07-18 23:49,159.4,18.27km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40755,,member,River_Park,West_End,2025-07-17 21:18,2025-07-17 21:05,17.6,12.93,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40774,BIKE-551,tourist,Central_Station,North_Market,2026-01-22 21:18,2026-01-22 23:36,135.7,18.2,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40777,BIKE-4164,tourist,South_Gardens,Downtown_Plaza,2025-12-21 21:18,2025-12-21 22:01,37.8,5.46,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40778,BIKE-1579,member,East_Terminal,Downtown_Plaza,2025-11-19 21:18,2025-11-19 21:22,-5.3,-1.2km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40805,BIKE-981,casual,Central_Station,River_Park,2026-02-10 21:18,2026-02-10 21:25,16.7,2.02km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40816,,tourist,University,West_End,2025-11-24 21:18,2025-11-24 20:56,31.0,10.43km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40822,BIKE-2354,admin,River_Park,East_Terminal,2026/01/21 21:18,2026/01/21 19:26,120.7,14.88,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40835,BIKE-1359,tourist,West_End,North_Market,2025-12-08 21:18,2025-12-08 21:02,19.9,7.64,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40846,BIKE-1159,casual,Downtown_Plaza,Downtown_Plaza,2026-04-04 21:18,2026-04-04 21:09,-2.3,-0.87,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4090,bIKE-2028,member,North_Market,University,2026-03-16 21:18,2026-03-16 22:47,98.4,16.86km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40923,BIKE-2294,casual,North_Market,City_Hall,2025-10-10 21:18,2025-10-10 20:23,46.3,11.79,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40946,bike-3223,tourist,Downtown_Plaza,East_Terminal,2026-05-27 21:18,2026-05-27 21:23,-1.0,-0.17km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40959,BIKE-4821,tourist,City_Hall,South_Gardens,2025-10-16 21:18,2025-10-16 21:05,23.7,4.2,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40967,BIKE-1585,casual,City_Hall,City_Hall,2025-11-10 21:18,2025-11-10 23:02,95.4,10.72,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40978,BIKE-991,casual,South_Gardens,North_Market,2026-03-10 21:18,2026-03-10 20:59,14.7,2.03km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-40987,BIKE-1412,casual,West_End,City_Hall,2026-01-08 21:18,2026-01-08 21:12,1.0,0.11,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41021,BIKE-697,member,River_Park,East_Terminal,2025-06-12 21:18,2025-06-12 21:16,10.0,7.03km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41035,BIKE-2442,casual,East_Terminal,City_Hall,2026-02-14 21:18,2026-02-14 21:31,6.0,0.75,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41066,BIKE-4315,member,University,City_Hall,2026-06-04 21:18,2026-06-04 20:54,15.4,4.7,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41066,BIKE-2964,admin,c]aNce1bL,:H_la,2025-06-16 21:18,2025-06-16 23:29,136.1,14.34km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41084,BIKE-1313,member,West_End,South_Gardens,2025-06-20 21:18,2025-06-20 19:45,89.7,15.01,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41105,BIKE-4733,tourist,North_Market,Downtown_Plaza,2026-04-01 21:18,2026-04-01 19:41,93.3,11.2,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41144,BIKE-735,tourist,West_End,West_End,2025-08-02 21:18,2025-08-02 21:19,,-1.9km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4117,BIKE-3515,tourist,North_Market,Downtown_Plaza,2026-01-21 21:18,2026-01-21 21:16,6.1,1.5km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41176,BIKE-1116,casual,East_Terminal,Central_Station,2025-12-30 21:18,2025-12-30 20:41,32.0,3.68,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41237,BIKE-1710,member,North_Market,Tech_District,2026-05-03 21:18,2026-05-03 19:25,119.1,17.65,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41242,BIKE-1726,casual,East_Terminal,North_Market,2026-05-22 21:18,2026-05-22 21:01,-16.2,-1.87,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41249,BIKE-4868,casual,University,Central_Station,2026-05-12 21:18,2026-05-12 21:05,22.1,2.5,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4126,BIKE-1617,tourist,Downtown_Plaza,North_Market,2026-02-10 21:18,2026-02-10 20:44,35.8,3.76km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41288,BIKE-2238,member,University,Downtown_Plaza,2025-10-12 21:18,2025-10-12 19:36,94.7,19.41,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41311,BIKE-2237,member,Downtown_Plaza,City_Hall,2025-11-24 21:18,2025-11-24 20:07,63.6,7.68,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41322,BIKE-1353,member,Downtown_Plaza,South_Gardens,2026/01/07 21:18,2026/01/07 21:28,-14.4,-1.86,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4134,BIKE-3148,member,River_Park,East_Terminal,2025-11-05 21:18,2025-11-05 21:11,17.9,2.65,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41340,BIKE-4015,tourist,River_Park,Central_Station,2026-02-20 21:18,2026-02-20 21:13,3.6,0.69,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41341,BIKE-2922,casual,Downtown_Plaza,River_Park,2026-04-12 21:18,2026-04-12 19:34,94.9,12.45,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41356,BIKE-3846,tourist,=X<EAYaqHlj,3zg,2026-02-03 21:18,2026-02-03 21:11,6.6,2.29km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41363,BIKE-3448,casual,East_Terminal,Tech_District,2025-12-20 21:18,2025-12-20 22:07,55.5,17.8,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41407,BIKE-4436,casual,Tech_District,Downtown_Plaza,2025-10-20 21:18,2025-10-20 21:13,4.4,0.49,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41420,BIKE-3497,tourist,Central_Station,City_Hall,2025-10-27 21:18,2025-10-27 21:18,-6.9,-1.72,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41426,BIKE-3156,casual,East_Terminal,University,2025-09-13 21:18,2025-09-13 20:18,53.7,16.56,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41468,BIKE-2263,casual,Tech_District,West_End,2026-01-21 21:18,2026-01-21 21:01,-10.9,-1.55,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41469,BIKE-1746,tourist,City_Hall,River_Park,2025-06-24 21:18,2025-06-24 20:30,40.7,17.17,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41474,BIKE-4181,admin,,River_Park,2025-11-03 21:18,2025-11-03 21:17,1.6,1.05,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41508,BIKE-1537,tourist,River_Park,West_End,2025-11-21 21:18,2025-11-21 19:45,102.7,18.09,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41508,BIKE-4935,tourist,University,Downtown_Plaza,2026-02-14 21:18,2026-02-14 21:10,2.0,0.72,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4152,BIKE-1083,member,Downtown_Plaza,Central_Station,14-10-2025 21:18,14-10-2025 23:25,122.5,17.57km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41520,BIKE-2608,casual,University,University,2026-01-07 21:18,2026-01-07 21:46,22.8,13.24,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41522,BIKE-4743,tourist,Tech_District,North_Market,2025-09-14 21:18,2025-09-14 21:07,-3.9,-0.4km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4154,BIKE-1110,casual,Central_Station,West_End,2026-01-06 21:18,2026-01-06 21:43,24.6,13.1,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41544,BIKE-2067,maybe,East_Terminal,River_Park,2025-11-08 21:18,2025-11-08 21:26,3.9,2.16,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41560,BIKE-782,casual,Tech_District,,2025-12-24 21:18,2025-12-24 19:28,117.1,12.52km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41596,BIKE-1503,casual,Downtown_Plaza,Tech_District,2025-12-28 21:18,2025-12-28 21:00,28.3,5.52,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41598,BIKE-4532,member,Central_Station,Central_Station,2025-07-08 21:18,2025-07-08 20:54,18.6,6.0,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41645,BIKE-3262,casual,South_Gardens,West_End,2025-10-23 21:18,2025-10-23 21:29,-7.1,-1.09km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41660,BIKE-1580,casual,Tech_District,City_Hall,2026-03-16 21:18,2026-03-16 21:14,3.0,0.52,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41665,BIKE-3222,member,Tech_District,River_Park,2026-05-20 21:18,2026-05-20 21:01,17.2,8.68,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4167,BIKE-2478,admin,West_End,North_Market,2025-10-28 21:18,2025-10-28 19:48,90.2,18.72km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4167,BIKE-3485,casual,City_Hall,River_Park,2025-09-14 21:18,2025-09-14 19:41,91.5,9.61km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41707,BIKE-3785,casual,Downtown_Plaza,University,2025-11-22 21:18,2025-11-22 21:37,25.4,6.0,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41727,BIKE-3100,roBOT,WEST_END,UNIVERSITY,2025-12-16 21:18,2025-12-16 19:49,91.2,12.76km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41730,BIKE-1639,casual,North_Market,City_Hall,2026-04-23 21:18,2026-04-23 18:35,173.3,19.05,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41737,BIKE-4984,member,Downtown_Plaza,City_Hall,2025-10-16 21:18,2025-10-16 21:22,9.5,2.09,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41745,BIKE-2706,tourist,City_Hall,East_Terminal,2026-04-15 21:18,2026-04-15 21:40,12.1,9.49,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41754,BIKE-3203,member,Tech_District,North_Market,2026-05-08 21:18,2026-05-08 20:30,38.2,16.87,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41759,BIKE-1656,tourist,Tech_District,River_Park,2025-06-24 21:18,2025-06-24 21 :16,-2.1,-1.35km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41760,BIKE-2053,tourist,University,North_Market,2025-09-25 21:18,2025-09-25 21:03,9.7,5.85,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41780,BIKE-618,vip,Tech_District,Downtown_Plaza,2026-02-16 21:18,2026-02-16 20:49,39.3,6.82km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41810,BIKE-3688,robot,City_Hall,North_Market,05/04/2026 21:18,05/04/2026 20:11,58.1,17.92,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41827,BIKE-3524,toURisT,City_Hall,Downtown_Plaza,2025-10-15 21:18,2025-10-15 21:09,-1.1,-0.12km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4183,BIKE-1908,member,Downtown_Plaza,City_Hall,2025-09-27 21:18,2025-09-27 20:49,25.2,17.25,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41842,BIKE-4238,casual,Tech_District,Tech_District,2026-05-13 21:18,2026-05-13 20:45,29.2,7.84,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41856,BIKE-870,tourist,Downtown_Plaza,North_Market,2025-12-12 21:18,2025-12-12 21:51,27.5,12.45,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41857,BIKE-2640,admin,Downtown_Plaza,East_Terminal,2025-10-17 21:18,2025-10-17 22:07,46.6,13.6,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41921,BIKE-2716,casual,Central_Station,University,2025-08-05 21:18,2025-08-05 20:47,22.3,4.81,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41924,BIKE-1957,member,River_Park,River_Park,2026-04-14 21:18,2026-04-14 22:00,49.3,8.37,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4193,BIKE-4670,member,City_Hall,West_End,2026-03-16 21:18,2026-03-16 22:04,55.7,11.02,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4195,BIkE-2103,tourist,South_Gardens,South_Gardens,2025-09-01 21:18,2025-09-01 22:09,52.4,5.24km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41958,BIKE-2635,member,River_Park,University,2026-04-05 21:18,2026-04-05 21:48,40.0,7.03,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41973,BIKE-2419,member,Central_Station,Tech_District,2026-04-20 21:18,2026-04-20 20:46,33.4,18.37,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41975,BIKE-3324,casual,Tech_District,Downtown_Plaza,2026-02-28 21:18,2026-02-28 19:29,104.4,15.27,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41985,BIKE-1090,tourist,North_Market,North_Market,2025-07-25 21:18,2025-07-25 21:00,-8.0,-1.81,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41986,BIKE-3748,tourist,North_Market,River_Park,2025-06-21 21:18,2025-06-21 20:49,23.8,4.33,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-41989,BIKE-4439,casual,North_Market,West_End,2025-08-26 21:18,2025-08-26 20:25,61.1,9.22,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4199,BIKE-3007,casual,Central_Station,River_Park,2026-06-02 21:18,2026-06-02 20:28,42.9,4.55km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42 728,BIKE-1364,tourist,River_Park,West_End,2026-01 -14 21:18,2026-01-14 19:10,133.3,14.03km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42014,BIKE-3903,tourist,University,University,2025-08-19 21:18,2025-08-19 22:41,90.0,17.09,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42034,bike-3915,casual,East_Terminal,Tech_District,2025-10-05 21:18,2025-10-05 22:36,,12.56km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4208,BIKE-4784,member,Central_Station,South_Gardens,2025-06-19 21:18,2025-06-19 23:25,124.1,17.82km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42098,BIKE-500,casual,River_Park,East_Terminal,2026-01-14 21:18,2026-01-14 21:30,20.1,3.36,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42100,BIKE-990,member,Central_Station,River_Park,2025-09-01 21:18,2025-09-01 20:17,71.5,10.66,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42101,BIkE-685,tourist,North_Market,River_Park,2026-02-02 21:18,2026-02-02 23:15,116.8,19.59,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42131,BIKE-2382,maybe,East_Terminal,University,2026-02-09 21:18,2026-02-09 21:16,6.3,0.77km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42141,BIKE-1345,casual,City_Hall,South_Gardens,2025-06-18 21:18,2025-06-18 20:58,23.8,12.12,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42161,BIKE-3937,member,Downtown_Plaza,West_End,2025-11-29 21:18,2025-11-29 20:23,47.0,5.67,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42172,BIKE-2491,member,,North_Market,2025-07-05 21:18,2025-07-05 20:53,,19.1km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42194,BIKE-731,tourist,Downtown_Plaza,South_Gardens,2025-09-18 21:18,2025-09-18 21:27,13.2,6.11km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42238,BIKE-4606,tourist,River_Park,East_Terminal,2026-02-10 21:18,2026-02-10 20:25,55.1,19.16,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42238,BIKE-3229,tourist,North_Market,Downtown_Plaza,2026-01-10 21:18,2026-01-10 21:03,16.1,2.97,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42245,BIKE-4901,casual,Central_Station,University,2025-07-19 21:18,2025-07-19 21:52,27.3,7.25,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42256,BIKE-2218,tourist,Tech_District,City_Hall,2025-11-09 21:18,2025-11-09 20:30,58.1,11.53,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4227,BIKE-4352,tourist,South_Gardens,River_Park,2025-07-05 21:18,2025-07-05 21:09,-9.3,-1.46,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42273,BIKE-2082,casual,Downtown_Plaza,East_Terminal,2026-04-13 21:18,2026-04-13 22:32,82.5,12.1,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42276,BIKE-2473,maybe,West_End,Tech_District,2025-12-13 21:18,2025-12-13 21:14,9.4,1.79km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42277,BIKE-1374,tourist,xmgAVg5SZ|UC,VJcG,2025-09-29 21:18,2025-09-29 21:45,36.8,16.43km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42285,BIKE-3690,tourist,West_End,North_Market,2025-10-29 21:18,2025-10-29 21:00,11.5,2.73,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-423,BIKE-2628,casual,South_Gardens,University,2026-04-17 21:18,2026-04-17 22:23,61.5,12.5,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42313,BIKE-1663,tourist,South_Gardens,City_Hall,2025-07-13 21:18,2025-07-13 20:32,46.7,5.57,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42323,BIKE-2713,casual,Downtown_Plaza,Tech_District,2025-11-14 21:18,2025-11-14 21:08,-2.8,-0.39km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42323,BIKE-3926,member,River_Park,University,2025-08-30 21:18,2025-08-30 23:52,148.6,19.11,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42342,BIKE-4315,member,River_Park,Downtown_Plaza,2025-06-24 21:18,2025-06-24 21:15,-9.3,-1.09km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42377,BIKE-546,member,River_Park,Tech_District,2026-03-13 21:18,2026-03-13 21:19,-1.4,-0.2km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4238,BIKE-3339,admin,West_End,East_Terminal,2026-01-01 21:18,2026-01-01 21:36,13.1,3.5,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42387,BIKE-1954,vip,West_End,River_Park,2026-03-17 21:18,2026-03-17 20:36,38.7,17.13,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42426,BIKE-3489,casual,Downtown_Plaza,South_Gardens,2025-08-17 21:18,2025-08-17 20:40,29.6,3.84,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42427,BIKE-2374,robot,North_Market,South_Gardens,2026-04-23 21:18,2026-04-23 22:22,63.1,6.48,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42428,BIKE-3834,member,Tech_District,University,2025-11-07 21:18,2025-11-07 22:05,52.4,5.58,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42465,BIKE-1209,member,Central_Station,Downtown_Plaza,2026-02-10 21:18,2026-02-10 22:41,74.6,14.63,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4247,BIKE-4465,casual,Downtown_Plaza,Central_Station,2026-01-18 21:18,2026-01-18 20:57,26.9,2.86,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42488,BIKE-3853,member,Tech_District,Central_Station,2026-04-24 21:18,2026-04-24 21:19,11.8,10.99,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42488,BIKE-647,tourist,Central_Station,Central_Station,2025/11/07 21:18,2025/11/07 21:25,-3.4,-0.91km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42490,BIKE-3427,member,Tech_District,River_Park,2026-03-07 21:18,2026-03-07 20:56,29.0,12.83,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-4251,BIKE-1878,casual,East_Terminal,Downtown_Plaza,2025-07-14 21:18,2025-07-14 19:32,101.5,12.75,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42510,BIKE-1265,member,Central_Station,Central_Station,2025-10-13 21:18,2025-10-13 19:59,89.5,10.23,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42532,BIKE-1892,casual,North_Market,Tech_District,2025-12-31 21:18,2025-12-31 20:17,58.8,10.42,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42548,BIKE-1652,casual,Central_Station,River_Park,2025-08-27 21:18,2025-08-27 22:30,66.7,8.46,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42559,BIKE-4177,tourist,West_End,East_Terminal,2025-09-18 21:18,2025-09-18 20:08,77.7,18.79,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-42561,BIKE-1186,casual,South_Gardens,University,2025-08-30 21:18,2025-08-30 20:36,35.6,15.09,beyond_repair,beyond_repair,beyond_repair,beyond_repair
